age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
20,private,bachelors,unmarried,tech-support,other_relative,white,1,0,0,40,united-states,0
42,private,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,35,united-states,0
51,private,bachelors,married,exec-managerial,wife,white,1,0,0,20,united-states,1
38,private,bachelors,separated,prof-specialty,child,black,1,0,0,40,united-states,0
38,private,below_hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,united-states,1
35,self_emp_not_inc,bachelors,divorced,exec-managerial,other_relative,white,0,0,0,25,united-states,0
24,local_gov,bachelors,married,prof-specialty,wife,black,1,0,0,40,united-states,0
40,private,hs_grad,divorced,adm-clerical,other_relative,black,0,0,0,40,united-states,0
21,private,hs_grad,unmarried,handlers-cleaners,child,white,0,0,0,35,united-states,0
49,private,hs_grad,divorced,transport-moving,other_relative,white,0,0,0,40,united-states,0
18,unknown,bachelors,unmarried,unknown,child,black,1,0,0,24,united-states,0
54,private,hs_grad,married,exec-managerial,husband,white,0,0,1902,55,united-states,1
52,private,bachelors,separated,exec-managerial,other_relative,white,1,0,0,42,united-states,0
27,private,bachelors,unmarried,prof-specialty,other_relative,white,1,0,0,60,united-states,0
20,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,0,0,0,40,united-states,0
38,unknown,master,married,unknown,wife,black,1,15024,0,2,united-states,1
31,private,bachelors,divorced,machine-op-inspct,other_relative,white,0,0,0,40,united-states,0
25,private,hs_grad,unmarried,adm-clerical,child,white,1,0,0,40,united-states,0
19,federal_gov,bachelors,unmarried,handlers-cleaners,child,white,0,0,0,20,england,0
33,private,bachelors,married,craft-repair,husband,white,0,0,0,50,united-states,0
23,private,bachelors,unmarried,other-service,other_relative,white,0,0,0,40,united-states,0
34,private,master,divorced,prof-specialty,other_relative,white,1,0,0,40,united-states,0
42,private,bachelors,divorced,prof-specialty,other_relative,white,0,0,653,50,united-states,1
37,local_gov,master,divorced,exec-managerial,other_relative,white,1,0,0,40,united-states,0
25,private,bachelors,unmarried,exec-managerial,child,white,1,0,0,40,united-states,0
40,private,associate,married,craft-repair,husband,white,0,0,0,40,united-states,0
33,self_emp_not_inc,bachelors,unmarried,sales,other_relative,white,1,0,0,40,united-states,0
31,private,bachelors,unmarried,adm-clerical,other_relative,white,1,0,0,40,united-states,0
32,self_emp_inc,bachelors,married,sales,husband,white,0,0,0,45,united-states,0
63,unknown,bachelors,married,unknown,husband,white,0,0,0,8,united-states,1
54,self_emp_inc,bachelors,married,sales,husband,white,0,0,0,70,united-states,1
32,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,0,0,0,44,united-states,0
29,local_gov,hs_grad,married,transport-moving,husband,black,0,0,0,40,united-states,0
26,local_gov,bachelors,married,prof-specialty,husband,white,0,0,0,40,united-states,0
39,self_emp_not_inc,bachelors,married,farming-fishing,husband,white,0,0,0,60,united-states,0
57,private,bachelors,married,prof-specialty,husband,white,0,3103,0,50,united-states,1
54,private,bachelors,married,farming-fishing,husband,white,0,0,0,40,united-states,0
57,private,below_hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,united-states,0
23,federal_gov,bachelors,unmarried,prof-specialty,other_relative,white,0,0,0,40,united-states,0
27,self_emp_not_inc,bachelors,married,exec-managerial,husband,white,0,0,0,45,united-states,1
42,private,bachelors,unmarried,exec-managerial,other_relative,white,0,0,0,55,united-states,1
31,private,below_hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
49,local_gov,master,divorced,prof-specialty,other_relative,white,1,0,0,60,united-states,0
50,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
46,local_gov,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,30,united-states,0
37,private,hs_grad,divorced,sales,other_relative,white,0,0,0,60,united-states,0
26,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
27,private,bachelors,divorced,adm-clerical,other_relative,white,1,0,0,35,united-states,0
24,private,bachelors,unmarried,exec-managerial,child,white,0,0,0,25,united-states,0
24,self_emp_inc,hs_grad,unmarried,craft-repair,child,white,0,0,0,40,united-states,0
29,private,hs_grad,divorced,sales,other_relative,white,1,0,0,34,united-states,0
47,private,bachelors,married,prof-specialty,husband,white,0,0,0,50,united-states,1
33,self_emp_not_inc,bachelors,married,sales,husband,white,0,0,1740,50,united-states,0
26,private,associate,divorced,prof-specialty,other_relative,white,1,0,0,45,united-states,0
20,private,bachelors,unmarried,craft-repair,child,white,0,0,0,40,united-states,0
25,private,associate,married,prof-specialty,wife,white,1,0,1887,40,united-states,1
57,state_gov,bachelors,divorced,adm-clerical,other_relative,white,0,2174,0,37,united-states,0
36,private,hs_grad,married,transport-moving,husband,white,0,0,0,50,united-states,0
25,private,master,married,exec-managerial,husband,white,0,0,0,40,united-states,0
46,private,bachelors,married,machine-op-inspct,husband,white,0,0,0,40,germany,1
39,private,hs_grad,married,adm-clerical,husband,white,0,4508,0,24,united-states,0
29,private,bachelors,married,craft-repair,husband,white,0,0,0,40,united-states,1
18,private,hs_grad,unmarried,exec-managerial,child,white,1,0,0,20,united-states,0
46,private,associate,married,tech-support,husband,white,0,0,0,40,united-states,0
61,private,bachelors,married,sales,husband,white,0,0,0,50,united-states,1
41,private,hs_grad,widowed,sales,other_relative,white,1,0,0,40,united-states,0
50,private,bachelors,divorced,machine-op-inspct,other_relative,black,1,0,0,40,united-states,0
53,private,bachelors,married,exec-managerial,husband,asian_pac_islander,0,99999,0,50,india,1
36,local_gov,bachelors,unmarried,protective-serv,other_relative,white,0,0,0,60,united-states,0
38,private,bachelors,unmarried,adm-clerical,other_relative,black,1,0,0,40,united-states,0
75,self_emp_not_inc,hs_grad,married,sales,husband,white,0,0,0,35,united-states,0
26,private,associate,married,adm-clerical,wife,white,1,0,0,40,united-states,1
44,private,bachelors,married,exec-managerial,husband,white,0,0,0,40,united-states,1
25,private,hs_grad,unmarried,adm-clerical,child,white,1,0,0,40,united-states,0
31,private,bachelors,unmarried,sales,child,white,1,0,0,40,united-states,0
49,private,hs_grad,unmarried,transport-moving,other_relative,asian_pac_islander,0,0,0,35,united-states,0
34,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,48,united-states,0
31,self_emp_not_inc,hs_grad,married,prof-specialty,husband,white,0,0,0,40,columbia,0
47,self_emp_not_inc,bachelors,divorced,craft-repair,other_relative,white,0,0,0,40,united-states,0
38,private,bachelors,married,exec-managerial,husband,white,0,7298,0,50,united-states,1
18,private,hs_grad,unmarried,craft-repair,child,white,1,0,0,20,united-states,0
47,private,below_hs_grad,divorced,other-service,other_relative,white,1,0,1719,30,united-states,0
42,private,hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,40,united-states,0
29,private,bachelors,unmarried,sales,child,white,0,0,0,40,united-states,0
38,local_gov,bachelors,divorced,protective-serv,other_relative,white,0,0,0,75,united-states,0
22,private,bachelors,unmarried,sales,child,black,1,0,0,20,united-states,0
32,private,hs_grad,unmarried,craft-repair,child,white,0,0,0,40,united-states,0
20,private,bachelors,unmarried,adm-clerical,child,white,0,0,0,48,united-states,0
41,private,bachelors,married,sales,husband,white,0,0,0,50,united-states,0
46,private,hs_grad,married,transport-moving,husband,black,0,0,0,46,united-states,1
44,private,hs_grad,married,adm-clerical,wife,white,1,0,0,38,united-states,0
35,private,bachelors,unmarried,adm-clerical,other_relative,white,1,0,0,40,united-states,0
18,unknown,bachelors,unmarried,unknown,child,white,0,0,0,25,united-states,0
60,private,hs_grad,married,craft-repair,husband,white,0,15024,0,40,united-states,1
36,local_gov,below_hs_grad,married,craft-repair,husband,white,0,0,0,25,united-states,0
30,private,bachelors,unmarried,craft-repair,other_relative,white,0,0,0,40,united-states,0
40,state_gov,doctorate,married,prof-specialty,husband,white,0,0,0,50,united-states,1
21,private,bachelors,unmarried,adm-clerical,child,white,1,2176,0,20,united-states,0
25,private,bachelors,unmarried,prof-specialty,other_relative,white,1,0,0,40,united-states,0
56,state_gov,master,divorced,prof-specialty,other_relative,white,0,0,1669,40,united-states,0
42,private,bachelors,married,exec-managerial,husband,white,0,99999,0,55,united-states,1
26,private,below_hs_grad,unmarried,handlers-cleaners,other_relative,white,0,0,0,40,guatemala,0
66,self_emp_inc,hs_grad,married,adm-clerical,wife,white,1,0,0,40,united-states,1
48,private,below_hs_grad,married,craft-repair,husband,white,0,0,0,32,dominican-republic,0
35,private,bachelors,unmarried,sales,other_relative,white,0,0,0,50,united-states,0
41,private,master,married,prof-specialty,husband,white,0,0,0,45,united-states,1
19,private,bachelors,unmarried,sales,child,white,1,0,0,20,united-states,0
55,self_emp_not_inc,hs_grad,married,sales,husband,white,0,0,0,40,united-states,0
42,self_emp_not_inc,bachelors,married,craft-repair,husband,white,0,15024,0,60,united-states,1
45,private,bachelors,divorced,transport-moving,other_relative,white,0,0,0,50,united-states,0
29,private,bachelors,unmarried,handlers-cleaners,other_relative,white,0,0,0,40,united-states,0
42,self_emp_not_inc,doctorate,married,prof-specialty,husband,white,0,15024,0,40,united-states,1
65,private,hs_grad,divorced,sales,other_relative,white,1,0,0,20,united-states,0
30,private,associate,unmarried,other-service,other_relative,asian_pac_islander,0,0,0,40,vietnam,0
43,private,bachelors,married,craft-repair,husband,white,0,0,0,40,united-states,0
61,private,below_hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,italy,0
22,private,bachelors,unmarried,other-service,other_relative,white,1,0,0,50,united-states,0
23,private,hs_grad,separated,other-service,other_relative,white,1,0,0,40,united-states,0
34,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,united-states,0
51,private,hs_grad,widowed,prof-specialty,other_relative,white,1,0,0,35,united-states,0
21,private,bachelors,unmarried,adm-clerical,child,white,1,0,0,15,united-states,0
31,private,associate,unmarried,prof-specialty,other_relative,asian_pac_islander,0,0,0,40,united-states,0
34,private,associate,unmarried,adm-clerical,other_relative,white,1,0,0,35,united-states,0
33,federal_gov,bachelors,married,exec-managerial,wife,black,1,0,0,40,united-states,1
32,private,master,separated,exec-managerial,other_relative,white,0,0,2824,55,united-states,1
44,private,hs_grad,married,sales,husband,white,0,0,0,40,united-states,1
21,state_gov,bachelors,unmarried,other-service,child,black,0,0,0,20,united-states,0
75,local_gov,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,20,united-states,0
55,federal_gov,master,married,exec-managerial,husband,asian_pac_islander,0,0,0,60,united-states,1
43,self_emp_not_inc,hs_grad,married,other-service,wife,white,1,0,0,16,united-states,0
31,private,hs_grad,married,craft-repair,husband,white,0,0,0,45,united-states,0
41,private,bachelors,married,craft-repair,husband,white,0,0,0,45,united-states,0
26,local_gov,master,unmarried,prof-specialty,other_relative,white,0,0,0,50,united-states,0
23,private,associate,unmarried,craft-repair,other_relative,black,1,0,0,40,united-states,0
42,federal_gov,hs_grad,divorced,adm-clerical,other_relative,black,1,0,0,40,united-states,0
29,private,hs_grad,unmarried,adm-clerical,other_relative,white,1,0,0,40,united-states,0
21,private,hs_grad,unmarried,adm-clerical,other_relative,white,0,0,0,50,united-states,0
28,private,bachelors,unmarried,exec-managerial,child,white,0,0,0,40,united-states,0
64,unknown,hs_grad,married,unknown,husband,white,0,0,0,40,united-states,0
35,federal_gov,bachelors,unmarried,other-service,other_relative,black,1,0,0,40,united-states,0
65,private,bachelors,married,transport-moving,husband,white,0,0,0,20,united-states,0
34,private,bachelors,unmarried,prof-specialty,other_relative,white,0,2463,0,50,france,0
58,private,bachelors,divorced,sales,other_relative,white,0,0,0,50,united-states,0
63,unknown,bachelors,married,unknown,husband,white,0,0,0,30,united-states,1
50,private,bachelors,married,sales,husband,white,0,99999,0,60,?,1
59,private,hs_grad,divorced,other-service,other_relative,white,1,0,0,40,united-states,0
46,private,bachelors,married,exec-managerial,husband,white,0,7688,0,40,united-states,1
30,private,associate,married,prof-specialty,husband,white,0,0,0,40,united-states,1
28,private,bachelors,unmarried,handlers-cleaners,child,white,0,0,0,40,united-states,0
51,unknown,below_hs_grad,married,unknown,husband,black,0,0,0,8,united-states,0
47,private,master,divorced,sales,other_relative,white,0,27828,0,60,united-states,1
30,private,bachelors,divorced,sales,other_relative,white,0,0,1564,40,united-states,1
34,private,hs_grad,unmarried,craft-repair,child,white,0,0,0,40,united-states,0
51,state_gov,bachelors,divorced,prof-specialty,other_relative,white,1,0,0,40,united-states,0
41,private,hs_grad,married,exec-managerial,husband,white,0,0,0,40,united-states,0
57,private,bachelors,married,prof-specialty,husband,white,0,0,0,40,united-states,1
28,self_emp_not_inc,associate,married,farming-fishing,husband,white,0,0,0,60,united-states,0
62,local_gov,hs_grad,widowed,other-service,other_relative,white,1,0,0,18,united-states,0
22,state_gov,bachelors,unmarried,tech-support,child,white,0,0,0,20,united-states,0
38,private,bachelors,married,prof-specialty,husband,white,0,0,0,40,united-states,1
34,unknown,hs_grad,unmarried,unknown,other_relative,white,0,0,0,30,united-states,0
45,local_gov,hs_grad,married,transport-moving,husband,white,0,0,0,40,united-states,1
37,private,associate,married,craft-repair,husband,white,0,0,0,55,united-states,0
21,private,hs_grad,divorced,machine-op-inspct,other_relative,white,0,0,0,40,united-states,0
49,private,hs_grad,unmarried,craft-repair,other_relative,black,0,0,0,40,united-states,0
24,private,hs_grad,unmarried,other-service,child,black,0,0,0,40,united-states,0
47,private,bachelors,divorced,exec-managerial,other_relative,white,0,0,2258,40,united-states,1
20,federal_gov,bachelors,unmarried,tech-support,child,white,1,0,0,24,united-states,0
27,private,bachelors,married,prof-specialty,wife,white,1,0,0,50,united-states,1
40,private,hs_grad,separated,other-service,other_relative,white,1,0,0,40,united-states,0
19,unknown,bachelors,unmarried,unknown,child,white,1,0,0,30,united-states,0
31,local_gov,bachelors,divorced,prof-specialty,other_relative,white,1,0,0,40,united-states,0
43,private,hs_grad,married,machine-op-inspct,husband,white,0,0,1977,52,united-states,1
48,private,bachelors,married,exec-managerial,husband,white,0,15024,0,50,united-states,1
64,self_emp_not_inc,hs_grad,married,farming-fishing,husband,white,0,7298,0,45,united-states,1
39,private,hs_grad,separated,craft-repair,other_relative,white,0,0,0,40,united-states,0
50,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
52,private,associate,divorced,other-service,other_relative,white,1,0,0,40,united-states,0
44,private,master,married,prof-specialty,wife,white,1,0,0,45,united-states,0
50,unknown,hs_grad,married,unknown,husband,white,0,0,0,55,united-states,1
54,private,hs_grad,married,transport-moving,husband,white,0,0,1887,65,united-states,1
17,self_emp_not_inc,below_hs_grad,unmarried,farming-fishing,child,white,0,0,0,35,united-states,0
33,federal_gov,hs_grad,married,adm-clerical,husband,black,0,0,0,40,united-states,0
28,private,below_hs_grad,unmarried,machine-op-inspct,child,white,1,0,0,40,united-states,0
39,self_emp_not_inc,bachelors,married,sales,husband,white,0,0,0,60,united-states,0
33,private,associate,unmarried,craft-repair,other_relative,white,0,0,0,40,united-states,0
59,private,below_hs_grad,unmarried,other-service,other_relative,white,0,0,0,32,united-states,0
74,private,below_hs_grad,widowed,priv-house-serv,other_relative,black,1,0,0,15,united-states,0
54,private,bachelors,married,protective-serv,husband,white,0,0,0,40,united-states,1
31,private,associate,married,machine-op-inspct,husband,white,0,0,0,55,united-states,0
31,private,bachelors,separated,sales,other_relative,white,1,0,0,40,united-states,0
20,private,bachelors,unmarried,sales,child,asian_pac_islander,1,0,0,20,united-states,0
54,local_gov,master,married,prof-specialty,husband,white,0,0,1977,40,united-states,1
42,private,associate,married,adm-clerical,husband,white,0,2407,0,40,united-states,0
57,self_emp_not_inc,bachelors,married,prof-specialty,husband,white,0,0,0,36,united-states,0
49,private,hs_grad,widowed,craft-repair,other_relative,asian_pac_islander,1,0,0,40,south,0
40,private,doctorate,married,exec-managerial,husband,asian_pac_islander,0,3103,0,40,india,1
19,unknown,hs_grad,unmarried,unknown,child,white,0,0,0,30,united-states,0
38,private,hs_grad,unmarried,adm-clerical,other_relative,white,0,0,0,40,united-states,0
39,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,42,united-states,1
43,private,associate,married,sales,husband,white,0,7688,0,50,united-states,1
32,unknown,bachelors,divorced,unknown,other_relative,white,0,0,0,40,united-states,0
57,private,bachelors,married,sales,wife,white,1,0,0,40,united-states,0
38,private,bachelors,married,prof-specialty,husband,white,0,0,0,99,united-states,1
25,private,bachelors,unmarried,other-service,other_relative,white,1,0,0,38,united-states,0
40,private,bachelors,unmarried,prof-specialty,other_relative,white,1,0,0,45,united-states,0
34,private,bachelors,married,exec-managerial,husband,white,0,0,0,48,united-states,1
35,self_emp_not_inc,hs_grad,divorced,farming-fishing,child,white,0,0,0,50,united-states,0
53,private,bachelors,divorced,adm-clerical,other_relative,white,1,0,0,34,united-states,0
21,private,bachelors,unmarried,machine-op-inspct,other_relative,white,0,0,0,40,united-states,0
43,private,bachelors,married,craft-repair,husband,white,0,0,0,40,united-states,0
43,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,0,0,0,60,united-states,0
22,private,associate,unmarried,prof-specialty,other_relative,black,1,0,0,35,united-states,0
64,self_emp_not_inc,hs_grad,married,sales,husband,white,0,0,0,35,united-states,0
19,unknown,hs_grad,unmarried,unknown,child,white,0,0,0,28,united-states,0
40,private,master,unmarried,prof-specialty,other_relative,white,1,3325,0,40,united-states,0
34,private,hs_grad,married,handlers-cleaners,husband,white,0,0,0,70,united-states,0
46,private,hs_grad,married,adm-clerical,wife,white,1,0,0,40,united-states,0
35,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,0,0,0,40,mexico,0
32,private,bachelors,married,transport-moving,husband,white,0,0,0,60,united-states,0
26,private,bachelors,unmarried,craft-repair,child,white,0,0,0,40,united-states,0
25,private,hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,40,united-states,0
55,private,bachelors,married,tech-support,husband,white,0,0,0,55,united-states,1
22,private,bachelors,unmarried,sales,child,white,1,0,0,40,united-states,0
29,state_gov,bachelors,divorced,adm-clerical,child,white,0,0,0,20,united-states,0
38,self_emp_not_inc,hs_grad,married,exec-managerial,husband,white,0,0,0,99,united-states,0
55,private,bachelors,widowed,other-service,other_relative,white,1,0,0,35,united-states,0
26,private,hs_grad,married,exec-managerial,husband,white,0,0,0,40,united-states,0
34,self_emp_inc,bachelors,unmarried,prof-specialty,other_relative,other,0,0,0,60,united-states,0
25,state_gov,hs_grad,unmarried,adm-clerical,child,white,1,0,0,40,united-states,0
39,private,hs_grad,divorced,prof-specialty,other_relative,white,1,4650,0,40,united-states,0
18,unknown,hs_grad,unmarried,unknown,child,white,0,0,0,25,united-states,0
58,state_gov,below_hs_grad,married,farming-fishing,husband,white,0,0,0,40,united-states,0
34,local_gov,associate,unmarried,craft-repair,child,white,1,0,0,40,united-states,0
29,self_emp_not_inc,bachelors,unmarried,exec-managerial,child,asian_pac_islander,0,0,0,45,south,0
49,state_gov,doctorate,divorced,prof-specialty,other_relative,white,0,0,0,50,united-states,1
38,private,bachelors,unmarried,adm-clerical,other_relative,white,1,0,0,35,united-states,0
21,private,bachelors,unmarried,other-service,child,white,0,0,0,35,united-states,0
28,private,bachelors,married,prof-specialty,husband,white,0,0,0,40,united-states,1
42,private,bachelors,married,exec-managerial,wife,white,1,0,0,40,el-salvador,1
29,self_emp_not_inc,associate,unmarried,other-service,child,white,0,0,0,60,united-states,0
48,private,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,45,united-states,0
40,private,bachelors,married,farming-fishing,husband,white,0,0,0,40,united-states,0
36,private,bachelors,married,craft-repair,husband,white,0,0,0,40,united-states,1
34,private,bachelors,married,sales,husband,white,0,0,0,60,united-states,1
57,self_emp_not_inc,below_hs_grad,married,sales,husband,white,0,0,0,35,mexico,0
24,private,below_hs_grad,unmarried,other-service,other_relative,white,0,0,0,40,el-salvador,0
32,private,below_hs_grad,separated,other-service,other_relative,white,1,0,0,23,mexico,0
18,self_emp_not_inc,hs_grad,unmarried,sales,child,white,0,0,0,48,?,0
39,private,hs_grad,married,transport-moving,husband,white,0,0,0,56,united-states,0
39,private,hs_grad,divorced,transport-moving,child,white,0,0,0,40,united-states,0
18,private,hs_grad,unmarried,other-service,child,white,1,0,0,12,united-states,0
20,private,bachelors,unmarried,craft-repair,child,white,0,0,0,40,united-states,0
27,unknown,below_hs_grad,unmarried,unknown,child,white,1,0,0,40,united-states,0
54,private,below_hs_grad,married,transport-moving,husband,white,0,0,0,40,united-states,0
40,self_emp_not_inc,hs_grad,married,transport-moving,husband,white,0,0,0,75,united-states,1
27,private,bachelors,married,adm-clerical,husband,white,0,0,0,30,united-states,0
27,private,hs_grad,unmarried,machine-op-inspct,child,white,1,0,0,40,united-states,0
43,federal_gov,bachelors,unmarried,tech-support,other_relative,white,0,0,0,50,united-states,0
22,private,bachelors,unmarried,exec-managerial,other_relative,white,1,0,0,40,united-states,0
17,private,hs_grad,unmarried,sales,other_relative,white,1,0,0,12,poland,0
37,self_emp_inc,associate,married,sales,husband,white,0,0,0,50,united-states,1
49,private,below_hs_grad,separated,exec-managerial,other_relative,black,0,4416,0,99,united-states,0
33,private,associate,unmarried,other-service,other_relative,black,0,0,0,40,united-states,0
21,state_gov,bachelors,unmarried,exec-managerial,child,white,0,0,1602,10,united-states,0
45,private,hs_grad,divorced,craft-repair,other_relative,white,0,0,0,40,united-states,0
33,private,hs_grad,married,handlers-cleaners,husband,white,0,0,0,40,united-states,0
25,private,bachelors,married,craft-repair,husband,white,0,2829,0,60,united-states,0
71,private,hs_grad,married,sales,husband,white,0,0,0,36,united-states,0
23,local_gov,bachelors,unmarried,prof-specialty,child,white,1,0,0,45,united-states,0
41,private,bachelors,married,prof-specialty,husband,white,0,0,0,80,united-states,1
21,unknown,below_hs_grad,unmarried,unknown,other_relative,white,1,0,0,30,united-states,0
47,private,hs_grad,separated,sales,other_relative,white,1,0,0,20,cuba,0
30,private,bachelors,unmarried,sales,other_relative,white,0,0,0,65,united-states,0
40,private,bachelors,married,adm-clerical,wife,white,1,0,0,40,dominican-republic,0
44,private,bachelors,divorced,sales,other_relative,white,1,0,0,48,united-states,0
50,private,master,married,prof-specialty,husband,white,0,0,1977,40,united-states,1
31,state_gov,hs_grad,married,farming-fishing,husband,white,0,0,0,40,united-states,0
68,private,hs_grad,married,protective-serv,husband,white,0,0,0,24,united-states,0
45,private,hs_grad,married,adm-clerical,husband,white,0,2407,0,50,united-states,0
38,private,bachelors,unmarried,prof-specialty,child,white,0,0,0,40,united-states,0
78,self_emp_inc,hs_grad,married,exec-managerial,husband,white,0,0,0,10,united-states,0
31,self_emp_inc,associate,married,farming-fishing,husband,white,0,0,0,55,united-states,0
39,private,hs_grad,divorced,adm-clerical,other_relative,white,0,0,0,40,united-states,0
36,self_emp_not_inc,below_hs_grad,married,machine-op-inspct,husband,white,0,7298,0,45,united-states,1
46,local_gov,master,divorced,prof-specialty,other_relative,white,1,0,0,50,canada,0
30,private,bachelors,married,adm-clerical,husband,asian_pac_islander,0,0,0,50,united-states,1
34,private,bachelors,unmarried,sales,other_relative,white,0,0,0,35,united-states,0
30,federal_gov,hs_grad,separated,adm-clerical,other_relative,black,0,0,0,35,united-states,0
47,private,bachelors,married,sales,husband,black,0,0,0,40,united-states,1
40,private,bachelors,married,adm-clerical,wife,white,1,0,0,17,united-states,1
62,unknown,hs_grad,married,unknown,husband,white,0,0,0,40,united-states,0
44,self_emp_not_inc,hs_grad,married,sales,husband,black,0,0,0,70,jamaica,0
40,private,hs_grad,divorced,craft-repair,other_relative,white,1,0,0,40,vietnam,0
20,private,bachelors,unmarried,transport-moving,child,white,0,0,0,40,united-states,0
45,private,bachelors,married,exec-managerial,husband,white,0,0,0,40,united-states,1
55,private,bachelors,married,exec-managerial,husband,white,0,15024,0,42,united-states,1
51,private,hs_grad,unmarried,machine-op-inspct,child,white,1,0,0,40,united-states,0
38,private,bachelors,married,handlers-cleaners,husband,white,0,0,0,40,united-states,0
49,local_gov,master,married,prof-specialty,husband,white,0,0,0,40,united-states,1
49,state_gov,bachelors,married,exec-managerial,husband,white,0,15024,0,40,united-states,1
30,local_gov,hs_grad,separated,other-service,other_relative,white,1,0,0,26,united-states,0
20,private,bachelors,unmarried,exec-managerial,child,white,0,0,0,40,united-states,0
34,private,below_hs_grad,separated,farming-fishing,other_relative,black,0,0,0,40,united-states,0
42,local_gov,hs_grad,widowed,transport-moving,other_relative,white,1,0,0,40,united-states,0
46,private,master,married,sales,husband,white,0,0,2415,65,united-states,1
43,private,bachelors,unmarried,prof-specialty,other_relative,white,1,0,0,40,united-states,1
62,private,hs_grad,unmarried,adm-clerical,other_relative,white,1,0,0,38,united-states,0
21,private,bachelors,unmarried,machine-op-inspct,child,white,1,0,0,70,united-states,0
58,local_gov,below_hs_grad,widowed,handlers-cleaners,other_relative,black,0,0,0,40,united-states,0
30,private,bachelors,married,adm-clerical,wife,white,1,0,0,40,united-states,0
37,private,hs_grad,separated,craft-repair,other_relative,white,0,0,0,70,philippines,0
22,state_gov,bachelors,unmarried,tech-support,child,white,1,0,0,40,united-states,0
64,state_gov,below_hs_grad,unmarried,adm-clerical,other_relative,white,1,0,0,38,united-states,0
42,private,hs_grad,married,transport-moving,husband,white,0,0,0,50,united-states,1
43,state_gov,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
34,private,bachelors,divorced,adm-clerical,other_relative,white,1,0,0,40,united-states,0
25,private,hs_grad,unmarried,other-service,child,white,1,0,0,6,united-states,0
21,private,bachelors,unmarried,adm-clerical,child,white,0,0,0,40,united-states,0
45,federal_gov,hs_grad,married,adm-clerical,husband,white,0,0,0,40,united-states,1
55,self_emp_not_inc,associate,married,exec-managerial,husband,white,0,0,0,55,united-states,1
24,private,hs_grad,unmarried,craft-repair,child,white,0,0,0,50,united-states,0
70,self_emp_not_inc,bachelors,married,exec-managerial,husband,white,0,0,0,35,united-states,0
27,local_gov,bachelors,unmarried,prof-specialty,other_relative,white,0,0,0,35,united-states,0
34,private,bachelors,married,craft-repair,husband,white,0,0,0,40,united-states,0
57,private,bachelors,married,transport-moving,husband,white,0,0,0,40,united-states,0
37,self_emp_not_inc,hs_grad,married,exec-managerial,husband,white,0,0,0,40,united-states,0
52,private,below_hs_grad,married,exec-managerial,husband,white,0,0,0,50,united-states,1
32,private,hs_grad,married,craft-repair,husband,white,0,0,0,48,united-states,0
42,private,associate,married,craft-repair,husband,white,0,0,0,40,united-states,0
24,private,bachelors,unmarried,machine-op-inspct,child,black,1,0,0,40,united-states,0
50,private,hs_grad,married,handlers-cleaners,husband,black,0,0,0,40,united-states,0
36,private,associate,married,craft-repair,husband,white,0,0,0,50,united-states,0
42,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,united-states,0
40,private,hs_grad,unmarried,adm-clerical,other_relative,white,1,6849,0,38,united-states,0
39,federal_gov,bachelors,unmarried,adm-clerical,other_relative,white,0,0,0,45,united-states,0
51,private,bachelors,married,exec-managerial,husband,white,0,0,1977,60,?,1
38,state_gov,bachelors,married,protective-serv,husband,black,0,0,0,52,united-states,0
18,private,hs_grad,unmarried,other-service,child,white,0,0,0,40,united-states,0
63,self_emp_not_inc,below_hs_grad,unmarried,sales,other_relative,white,1,0,0,3,united-states,0
50,private,master,married,sales,husband,white,0,15024,0,40,united-states,1
82,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,0,0,0,40,cuba,0
33,private,hs_grad,divorced,handlers-cleaners,child,white,0,0,0,45,united-states,0
37,private,bachelors,married,transport-moving,husband,asian_pac_islander,0,0,0,40,united-states,0
24,private,hs_grad,separated,transport-moving,child,white,0,0,0,40,peru,0
31,private,bachelors,unmarried,exec-managerial,other_relative,white,1,0,0,50,united-states,0
59,private,hs_grad,divorced,machine-op-inspct,child,white,1,0,0,40,united-states,0
18,private,hs_grad,unmarried,farming-fishing,child,white,0,0,0,55,united-states,0
