age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
37,self_emp_not_inc,hs_grad,divorced,handlers-cleaners,child,white,male,0,0,10,united-states,<=50k
17,private,below_hs_grad,unmarried,other-service,child,white,female,0,0,14,united-states,<=50k
22,private,hs_grad,unmarried,handlers-cleaners,child,white,male,0,0,40,united-states,<=50k
59,self_emp_not_inc,bachelors,married,sales,wife,white,female,0,0,80,united-states,>50k
26,private,hs_grad,unmarried,craft-repair,child,white,male,0,0,36,united-states,<=50k
28,private,hs_grad,divorced,sales,other_relative,amer_indian_eskimo,male,14084,0,40,united-states,>50k
27,private,hs_grad,separated,machine-op-inspct,child,white,female,0,0,40,united-states,<=50k
62,private,bachelors,unmarried,craft-repair,other_relative,white,female,8614,0,39,united-states,>50k
27,private,bachelors,unmarried,exec-managerial,child,white,female,0,0,40,united-states,<=50k
38,self_emp_inc,bachelors,married,sales,husband,white,male,0,0,40,united-states,>50k
33,state_gov,bachelors,unmarried,prof-specialty,other_relative,white,female,0,0,45,united-states,<=50k
59,private,hs_grad,married,sales,husband,white,male,0,0,40,united-states,<=50k
36,self_emp_not_inc,doctorate,married,prof-specialty,husband,white,male,0,0,35,united-states,<=50k
38,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
52,self_emp_not_inc,bachelors,married,prof-specialty,husband,white,male,0,0,50,united-states,>50k
62,self_emp_inc,bachelors,divorced,sales,other_relative,white,male,99999,0,40,united-states,>50k
47,private,bachelors,married,adm-clerical,husband,white,male,0,0,45,mexico,<=50k
27,private,hs_grad,married,other-service,husband,white,male,0,0,40,united-states,<=50k
18,private,bachelors,unmarried,other-service,child,white,female,0,0,15,united-states,<=50k
26,private,master,married,prof-specialty,husband,white,male,0,0,20,united-states,<=50k
46,private,below_hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,mexico,<=50k
23,private,bachelors,unmarried,other-service,other_relative,white,female,0,0,24,united-states,<=50k
78,private,hs_grad,widowed,other-service,other_relative,black,female,2964,0,40,united-states,<=50k
54,private,master,married,sales,husband,white,male,0,0,68,united-states,>50k
26,state_gov,bachelors,unmarried,protective-serv,child,white,male,0,0,40,united-states,<=50k
43,private,below_hs_grad,widowed,prof-specialty,other_relative,white,female,0,0,21,mexico,<=50k
60,private,hs_grad,married,sales,husband,white,male,0,0,40,united-states,<=50k
51,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
17,state_gov,hs_grad,unmarried,prof-specialty,child,white,female,0,0,20,puerto-rico,<=50k
34,private,hs_grad,unmarried,adm-clerical,child,white,male,0,0,40,united-states,<=50k
42,private,bachelors,married,craft-repair,husband,white,male,0,0,89,united-states,>50k
38,private,hs_grad,married,craft-repair,husband,white,male,0,0,44,united-states,<=50k
29,private,associate,unmarried,exec-managerial,other_relative,white,female,0,0,50,united-states,<=50k
26,private,bachelors,unmarried,other-service,other_relative,white,male,0,0,20,united-states,<=50k
34,self_emp_not_inc,hs_grad,married,exec-managerial,husband,white,male,0,0,60,united-states,<=50k
40,self_emp_not_inc,master,married,sales,husband,white,male,3103,0,50,united-states,<=50k
48,private,associate,married,transport-moving,husband,white,male,0,0,45,united-states,<=50k
39,self_emp_not_inc,bachelors,married,prof-specialty,husband,white,male,15024,0,50,japan,>50k
26,private,bachelors,unmarried,adm-clerical,child,white,male,0,0,30,united-states,<=50k
34,unknown,below_hs_grad,divorced,unknown,other_relative,white,male,0,0,40,columbia,<=50k
18,private,hs_grad,unmarried,other-service,child,amer_indian_eskimo,male,0,0,20,united-states,<=50k
25,private,hs_grad,unmarried,other-service,other_relative,white,male,0,0,40,united-states,<=50k
20,private,bachelors,unmarried,other-service,child,white,female,0,0,35,united-states,<=50k
33,private,associate,unmarried,adm-clerical,other_relative,white,male,0,0,45,united-states,<=50k
48,private,bachelors,married,craft-repair,husband,white,male,0,0,55,united-states,<=50k
19,private,hs_grad,unmarried,other-service,other_relative,white,male,0,0,30,united-states,<=50k
54,state_gov,hs_grad,unmarried,other-service,other_relative,black,female,0,0,38,united-states,<=50k
50,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
30,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,male,0,0,50,dominican-republic,<=50k
50,self_emp_not_inc,associate,married,protective-serv,husband,white,male,0,0,20,united-states,<=50k
18,private,hs_grad,unmarried,sales,child,white,female,0,0,20,united-states,<=50k
30,private,below_hs_grad,married,craft-repair,husband,white,male,2580,0,40,united-states,<=50k
22,private,hs_grad,married,sales,husband,white,male,0,0,45,united-states,<=50k
22,private,bachelors,unmarried,exec-managerial,child,white,male,0,0,50,united-states,<=50k
62,unknown,bachelors,married,unknown,husband,white,male,0,0,40,united-states,<=50k
28,private,bachelors,married,sales,husband,white,male,0,0,45,united-states,>50k
51,private,associate,married,sales,husband,white,male,0,0,40,united-states,>50k
32,unknown,bachelors,divorced,unknown,other_relative,white,male,0,0,50,united-states,<=50k
31,self_emp_not_inc,bachelors,married,machine-op-inspct,husband,white,male,0,0,48,united-states,<=50k
56,state_gov,bachelors,widowed,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
48,private,below_hs_grad,married,transport-moving,husband,white,male,0,1672,55,united-states,<=50k
41,private,bachelors,divorced,tech-support,other_relative,black,male,7430,0,45,?,>50k
57,private,below_hs_grad,divorced,transport-moving,other_relative,white,male,0,0,75,united-states,<=50k
61,state_gov,hs_grad,married,other-service,husband,white,male,0,0,40,united-states,<=50k
53,private,below_hs_grad,divorced,machine-op-inspct,other_relative,white,female,0,0,40,united-states,<=50k
29,private,hs_grad,divorced,machine-op-inspct,other_relative,white,male,0,0,40,united-states,<=50k
26,private,associate,unmarried,other-service,other_relative,white,female,0,0,40,united-states,<=50k
71,private,below_hs_grad,widowed,priv-house-serv,other_relative,asian_pac_islander,female,0,0,75,united-states,<=50k
19,private,hs_grad,unmarried,other-service,other_relative,white,male,0,0,20,united-states,<=50k
38,state_gov,hs_grad,married,transport-moving,husband,white,male,0,0,20,united-states,<=50k
35,state_gov,bachelors,married,other-service,husband,white,male,0,0,40,united-states,<=50k
30,private,hs_grad,unmarried,sales,other_relative,white,female,0,0,35,mexico,<=50k
26,private,hs_grad,divorced,adm-clerical,child,white,female,0,0,40,united-states,<=50k
51,private,below_hs_grad,unmarried,handlers-cleaners,child,white,male,0,0,19,united-states,<=50k
49,state_gov,bachelors,married,exec-managerial,husband,white,male,0,0,45,united-states,>50k
52,federal_gov,master,married,exec-managerial,husband,white,male,5013,0,40,united-states,<=50k
46,private,hs_grad,divorced,exec-managerial,other_relative,white,male,0,0,48,united-states,>50k
20,private,hs_grad,unmarried,adm-clerical,child,white,female,0,0,40,united-states,<=50k
37,self_emp_inc,bachelors,married,exec-managerial,husband,white,male,3103,0,50,united-states,>50k
30,self_emp_not_inc,bachelors,married,adm-clerical,wife,white,female,0,0,55,united-states,>50k
59,private,hs_grad,divorced,tech-support,other_relative,white,male,0,0,60,united-states,>50k
43,unknown,associate,divorced,unknown,other_relative,white,female,0,0,35,united-states,<=50k
37,private,hs_grad,unmarried,handlers-cleaners,other_relative,black,male,0,0,40,united-states,<=50k
45,self_emp_not_inc,bachelors,unmarried,exec-managerial,other_relative,white,female,0,0,40,united-states,<=50k
31,private,bachelors,unmarried,craft-repair,other_relative,white,male,0,0,40,italy,<=50k
27,unknown,bachelors,divorced,unknown,other_relative,white,female,0,0,25,united-states,<=50k
30,state_gov,master,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
50,private,hs_grad,separated,craft-repair,other_relative,black,male,0,0,40,united-states,<=50k
43,private,below_hs_grad,separated,machine-op-inspct,other_relative,white,female,0,0,40,mexico,<=50k
42,state_gov,hs_grad,married,farming-fishing,husband,white,male,0,0,40,el-salvador,<=50k
52,private,bachelors,married,exec-managerial,husband,white,male,0,0,55,united-states,>50k
30,private,bachelors,separated,transport-moving,other_relative,white,male,0,0,20,united-states,<=50k
18,private,hs_grad,unmarried,other-service,child,white,female,0,0,19,united-states,<=50k
45,self_emp_inc,bachelors,married,exec-managerial,husband,white,male,0,0,38,united-states,>50k
44,private,bachelors,separated,craft-repair,other_relative,white,male,0,1876,55,united-states,<=50k
32,private,below_hs_grad,separated,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
40,private,associate,married,prof-specialty,wife,white,female,0,0,36,united-states,<=50k
50,self_emp_inc,hs_grad,married,sales,husband,black,male,0,0,60,united-states,<=50k
38,state_gov,master,unmarried,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
53,private,master,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
30,private,bachelors,married,sales,husband,white,male,0,0,50,united-states,>50k
46,private,hs_grad,separated,machine-op-inspct,other_relative,white,female,0,0,40,united-states,<=50k
50,private,bachelors,married,tech-support,husband,white,male,0,0,40,united-states,>50k
21,private,hs_grad,unmarried,farming-fishing,other_relative,white,male,0,0,53,united-states,<=50k
17,private,hs_grad,unmarried,other-service,child,white,male,594,0,10,united-states,<=50k
47,private,bachelors,widowed,other-service,other_relative,white,female,0,0,35,united-states,<=50k
35,private,hs_grad,married,transport-moving,husband,white,male,0,0,50,united-states,>50k
20,private,below_hs_grad,unmarried,machine-op-inspct,other_relative,white,female,0,0,60,mexico,<=50k
42,state_gov,bachelors,unmarried,adm-clerical,other_relative,white,female,99999,0,40,united-states,>50k
57,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,>50k
37,private,bachelors,married,prof-specialty,husband,other,male,0,0,50,?,>50k
46,private,bachelors,married,prof-specialty,husband,white,male,0,0,60,united-states,>50k
44,state_gov,bachelors,married,exec-managerial,husband,white,male,0,1485,40,united-states,>50k
39,private,hs_grad,married,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k
79,private,bachelors,married,adm-clerical,husband,white,male,0,0,20,united-states,<=50k
33,private,hs_grad,married,craft-repair,husband,white,male,0,0,30,united-states,<=50k
67,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
34,private,bachelors,married,transport-moving,husband,asian_pac_islander,male,0,0,40,united-states,>50k
26,private,below_hs_grad,unmarried,other-service,child,white,female,0,0,38,el-salvador,<=50k
31,state_gov,bachelors,married,craft-repair,husband,white,male,0,0,35,united-states,>50k
35,self_emp_not_inc,hs_grad,divorced,craft-repair,other_relative,white,male,0,0,50,united-states,<=50k
30,private,hs_grad,married,craft-repair,husband,white,male,0,0,50,united-states,<=50k
59,private,associate,married,craft-repair,husband,white,male,7298,0,20,united-states,>50k
35,private,bachelors,married,sales,husband,white,male,0,0,40,united-states,<=50k
33,state_gov,hs_grad,married,adm-clerical,wife,white,female,0,0,60,united-states,<=50k
43,private,associate,married,tech-support,husband,white,male,0,0,40,united-states,<=50k
42,private,associate,separated,exec-managerial,other_relative,asian_pac_islander,female,0,0,31,laos,<=50k
55,unknown,below_hs_grad,divorced,unknown,other_relative,white,female,0,0,40,united-states,<=50k
35,private,associate,married,tech-support,husband,black,male,0,0,38,jamaica,<=50k
18,unknown,hs_grad,unmarried,unknown,other_relative,black,female,0,0,50,united-states,<=50k
29,private,bachelors,married,craft-repair,husband,white,male,0,1672,40,united-states,<=50k
76,private,below_hs_grad,widowed,priv-house-serv,other_relative,white,female,0,0,40,united-states,<=50k
47,private,hs_grad,unmarried,machine-op-inspct,other_relative,amer_indian_eskimo,male,0,0,56,puerto-rico,<=50k
46,state_gov,associate,married,protective-serv,husband,white,male,0,0,49,united-states,>50k
24,private,bachelors,unmarried,adm-clerical,other_relative,white,female,0,0,45,united-states,<=50k
24,private,bachelors,divorced,craft-repair,other_relative,white,male,0,0,48,united-states,<=50k
37,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
34,self_emp_inc,hs_grad,married,adm-clerical,husband,white,male,0,0,45,united-states,<=50k
43,self_emp_not_inc,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
52,private,bachelors,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
40,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,50,united-states,<=50k
30,private,bachelors,unmarried,sales,other_relative,white,female,0,0,60,united-states,<=50k
51,federal_gov,doctorate,married,prof-specialty,husband,asian_pac_islander,male,15024,0,40,vietnam,>50k
42,private,bachelors,married,sales,husband,white,male,0,0,50,united-states,>50k
25,self_emp_inc,bachelors,divorced,adm-clerical,child,white,female,0,0,50,united-states,<=50k
53,private,hs_grad,married,other-service,husband,black,male,4386,0,30,united-states,>50k
26,self_emp_not_inc,bachelors,unmarried,prof-specialty,child,white,male,0,0,20,united-states,<=50k
38,private,bachelors,married,sales,husband,white,male,0,0,50,united-states,>50k
45,private,bachelors,married,prof-specialty,husband,white,male,0,0,42,united-states,>50k
18,private,hs_grad,unmarried,handlers-cleaners,other_relative,white,female,0,0,28,united-states,<=50k
31,private,bachelors,unmarried,other-service,child,white,male,0,1721,16,united-states,<=50k
37,private,bachelors,married,sales,husband,white,male,0,1902,40,united-states,>50k
23,private,bachelors,unmarried,adm-clerical,other_relative,asian_pac_islander,female,0,0,24,vietnam,<=50k
48,private,bachelors,married,sales,husband,black,male,0,0,40,united-states,>50k
17,private,hs_grad,unmarried,other-service,child,white,female,0,0,5,united-states,<=50k
34,self_emp_not_inc,hs_grad,married,transport-moving,husband,white,male,0,0,35,united-states,<=50k
24,private,hs_grad,unmarried,sales,child,white,male,0,0,35,el-salvador,<=50k
43,state_gov,bachelors,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
50,private,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
30,private,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
43,federal_gov,master,married,handlers-cleaners,husband,white,male,5013,0,12,united-states,<=50k
18,state_gov,hs_grad,unmarried,other-service,child,white,male,0,0,20,united-states,<=50k
26,private,bachelors,married,prof-specialty,husband,white,male,0,0,50,?,<=50k
41,private,hs_grad,married,exec-managerial,husband,white,male,7298,0,40,united-states,>50k
46,private,bachelors,unmarried,sales,other_relative,white,male,0,1504,40,united-states,<=50k
49,self_emp_not_inc,bachelors,married,sales,husband,white,male,15024,0,40,united-states,>50k
27,self_emp_not_inc,bachelors,unmarried,prof-specialty,other_relative,white,female,0,0,20,united-states,<=50k
59,unknown,associate,divorced,unknown,other_relative,white,male,0,0,48,united-states,<=50k
57,unknown,below_hs_grad,married,unknown,wife,white,female,1173,0,45,puerto-rico,<=50k
31,private,bachelors,unmarried,exec-managerial,other_relative,white,female,0,0,50,united-states,<=50k
68,private,master,married,exec-managerial,husband,white,male,0,2392,40,united-states,>50k
40,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
52,federal_gov,bachelors,married,exec-managerial,husband,white,male,0,0,45,united-states,>50k
49,private,associate,separated,handlers-cleaners,other_relative,white,male,0,1380,42,united-states,<=50k
37,private,hs_grad,married,craft-repair,husband,white,male,0,0,50,united-states,<=50k
28,private,hs_grad,separated,other-service,other_relative,white,female,0,0,35,united-states,<=50k
30,private,below_hs_grad,married,other-service,husband,white,male,0,0,40,mexico,<=50k
22,private,bachelors,unmarried,sales,other_relative,white,female,0,0,18,united-states,<=50k
63,private,hs_grad,widowed,farming-fishing,other_relative,white,male,0,0,6,united-states,<=50k
40,private,bachelors,married,exec-managerial,husband,white,male,0,0,65,united-states,>50k
39,private,bachelors,unmarried,adm-clerical,other_relative,white,female,13550,0,45,united-states,>50k
40,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,55,united-states,<=50k
52,self_emp_not_inc,associate,divorced,prof-specialty,other_relative,white,female,0,0,35,united-states,<=50k
24,private,associate,unmarried,tech-support,other_relative,black,female,0,0,40,united-states,<=50k
28,private,hs_grad,married,craft-repair,husband,white,male,0,0,45,united-states,<=50k
30,private,hs_grad,unmarried,other-service,other_relative,white,male,0,0,50,?,<=50k
66,state_gov,hs_grad,widowed,other-service,other_relative,white,female,0,0,25,united-states,<=50k
39,private,bachelors,married,transport-moving,husband,white,male,0,1977,45,philippines,>50k
36,private,associate,married,machine-op-inspct,husband,white,male,3103,0,40,united-states,>50k
40,state_gov,bachelors,unmarried,exec-managerial,other_relative,white,male,0,0,60,united-states,>50k
59,federal_gov,hs_grad,widowed,sales,other_relative,white,female,0,0,40,germany,<=50k
32,state_gov,hs_grad,married,protective-serv,husband,white,male,0,0,45,united-states,<=50k
26,private,bachelors,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
33,private,master,unmarried,prof-specialty,other_relative,black,male,0,0,50,united-states,<=50k
44,state_gov,doctorate,married,prof-specialty,husband,white,male,0,1902,40,united-states,>50k
24,private,bachelors,unmarried,adm-clerical,child,white,female,0,0,40,iran,<=50k
73,unknown,hs_grad,widowed,unknown,other_relative,white,female,0,0,8,united-states,<=50k
30,private,bachelors,divorced,machine-op-inspct,other_relative,white,male,0,1617,40,united-states,<=50k
24,private,hs_grad,married,farming-fishing,husband,black,male,0,0,35,united-states,<=50k
73,unknown,hs_grad,married,unknown,husband,white,male,0,0,15,united-states,<=50k
53,private,master,married,exec-managerial,husband,white,male,15024,0,65,united-states,>50k
28,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
38,state_gov,bachelors,married,prof-specialty,husband,white,male,0,0,45,united-states,>50k
44,private,hs_grad,divorced,machine-op-inspct,other_relative,other,female,0,0,46,puerto-rico,<=50k
33,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
39,private,bachelors,married,sales,husband,white,male,0,0,40,united-states,>50k
51,state_gov,master,married,prof-specialty,wife,white,female,0,0,40,united-states,>50k
35,private,bachelors,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
45,private,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
36,private,bachelors,unmarried,sales,other_relative,white,female,0,0,20,united-states,<=50k
28,private,bachelors,divorced,other-service,other_relative,black,male,0,0,24,united-states,<=50k
38,self_emp_not_inc,hs_grad,married,exec-managerial,husband,white,male,0,0,50,united-states,<=50k
33,private,bachelors,unmarried,other-service,other_relative,white,female,0,0,28,united-states,<=50k
31,private,bachelors,unmarried,sales,other_relative,white,male,0,0,45,united-states,<=50k
40,private,master,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
29,private,bachelors,married,handlers-cleaners,husband,white,male,0,0,60,united-states,<=50k
24,private,below_hs_grad,unmarried,other-service,other_relative,white,male,0,0,30,mexico,<=50k
38,self_emp_not_inc,master,married,exec-managerial,husband,white,male,0,0,70,united-states,>50k
41,private,bachelors,unmarried,tech-support,other_relative,asian_pac_islander,female,0,0,40,philippines,<=50k
37,state_gov,hs_grad,separated,other-service,other_relative,white,female,0,0,40,united-states,<=50k
44,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
31,private,bachelors,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
40,self_emp_not_inc,bachelors,married,craft-repair,husband,white,male,0,0,60,united-states,<=50k
26,state_gov,bachelors,married,prof-specialty,wife,black,female,0,0,40,united-states,>50k
32,private,hs_grad,divorced,adm-clerical,child,asian_pac_islander,female,0,0,40,united-states,<=50k
17,private,hs_grad,unmarried,sales,child,white,female,0,0,20,united-states,<=50k
30,state_gov,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,35,united-states,<=50k
55,state_gov,bachelors,married,prof-specialty,husband,white,male,15024,0,40,united-states,>50k
43,private,bachelors,divorced,tech-support,other_relative,white,male,0,0,40,?,>50k
30,private,bachelors,married,craft-repair,husband,white,male,0,0,58,united-states,<=50k
37,private,bachelors,married,exec-managerial,husband,white,male,0,0,45,united-states,>50k
54,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,england,>50k
33,self_emp_not_inc,doctorate,unmarried,prof-specialty,other_relative,white,male,0,0,45,united-states,>50k
34,private,bachelors,married,farming-fishing,husband,white,male,0,0,40,united-states,>50k
26,private,hs_grad,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
57,private,hs_grad,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
37,private,bachelors,unmarried,sales,other_relative,white,male,0,0,60,united-states,<=50k
63,private,hs_grad,married,sales,husband,white,male,0,0,40,united-states,>50k
38,private,bachelors,married,prof-specialty,husband,white,male,0,0,50,united-states,>50k
38,private,bachelors,unmarried,other-service,other_relative,white,male,0,0,48,united-states,<=50k
29,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
21,private,bachelors,unmarried,other-service,child,white,male,0,0,15,united-states,<=50k
23,private,bachelors,unmarried,sales,child,white,female,0,0,15,united-states,<=50k
40,private,below_hs_grad,married,craft-repair,husband,black,male,0,0,40,united-states,<=50k
47,private,bachelors,unmarried,other-service,child,white,male,0,0,40,united-states,<=50k
38,federal_gov,hs_grad,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
59,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
45,state_gov,master,married,prof-specialty,husband,white,male,0,0,40,united-states,>50k
51,private,bachelors,unmarried,sales,other_relative,white,female,0,1564,43,united-states,>50k
24,private,hs_grad,married,craft-repair,husband,white,male,0,0,65,united-states,<=50k
52,private,below_hs_grad,married,craft-repair,husband,white,male,0,0,40,mexico,<=50k
36,private,associate,married,exec-managerial,wife,white,female,0,0,50,united-states,>50k
20,private,bachelors,unmarried,tech-support,child,white,male,0,0,15,united-states,<=50k
48,self_emp_not_inc,bachelors,divorced,prof-specialty,other_relative,white,male,14084,0,63,united-states,>50k
41,private,hs_grad,married,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k
25,private,associate,married,prof-specialty,wife,white,female,7688,0,40,united-states,>50k
39,private,hs_grad,divorced,transport-moving,other_relative,white,male,0,0,40,united-states,<=50k
32,private,hs_grad,unmarried,sales,other_relative,white,female,0,0,45,united-states,<=50k
28,private,bachelors,unmarried,sales,other_relative,white,male,0,0,40,united-states,<=50k
22,private,associate,unmarried,prof-specialty,child,white,female,0,0,16,united-states,<=50k
38,federal_gov,bachelors,married,other-service,husband,black,male,0,0,40,united-states,<=50k
23,unknown,below_hs_grad,unmarried,unknown,other_relative,white,male,0,0,50,united-states,<=50k
63,private,hs_grad,widowed,exec-managerial,other_relative,white,male,0,0,50,united-states,>50k
29,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,male,0,0,37,united-states,<=50k
36,private,hs_grad,married,machine-op-inspct,husband,black,male,5178,0,40,united-states,>50k
22,private,below_hs_grad,separated,other-service,other_relative,white,male,0,0,35,mexico,<=50k
59,state_gov,hs_grad,married,adm-clerical,wife,white,female,0,0,38,united-states,>50k
19,private,hs_grad,married,sales,other_relative,white,female,0,0,25,united-states,<=50k
17,private,below_hs_grad,unmarried,other-service,child,white,female,0,0,25,united-states,<=50k
64,state_gov,hs_grad,married,other-service,husband,asian_pac_islander,male,0,0,35,united-states,>50k
44,private,hs_grad,married,craft-repair,husband,black,male,0,1485,40,haiti,<=50k
44,self_emp_inc,hs_grad,married,farming-fishing,husband,white,male,0,0,60,united-states,<=50k
34,private,master,married,craft-repair,husband,white,male,0,0,40,mexico,<=50k
49,self_emp_not_inc,below_hs_grad,divorced,other-service,other_relative,white,female,0,0,20,united-states,<=50k
22,unknown,below_hs_grad,unmarried,unknown,child,white,male,0,0,40,united-states,<=50k
28,state_gov,bachelors,married,adm-clerical,husband,asian_pac_islander,male,0,0,20,united-states,<=50k
59,self_emp_not_inc,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,>50k
33,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
27,private,associate,unmarried,machine-op-inspct,other_relative,white,male,0,0,40,united-states,<=50k
34,state_gov,master,unmarried,prof-specialty,other_relative,white,male,0,0,35,united-states,<=50k
34,private,hs_grad,divorced,exec-managerial,other_relative,white,female,0,0,38,united-states,<=50k
41,private,bachelors,unmarried,handlers-cleaners,other_relative,white,male,0,0,40,united-states,<=50k
49,self_emp_inc,hs_grad,married,exec-managerial,husband,white,male,0,1902,60,united-states,>50k
33,private,bachelors,married,exec-managerial,husband,white,male,0,0,45,united-states,<=50k
43,private,hs_grad,separated,transport-moving,other_relative,white,male,0,0,40,mexico,<=50k
52,private,bachelors,separated,adm-clerical,other_relative,white,female,0,1092,40,united-states,<=50k
46,private,associate,married,exec-managerial,husband,white,male,0,0,48,united-states,>50k
40,federal_gov,bachelors,unmarried,prof-specialty,other_relative,white,female,0,0,45,united-states,<=50k
55,self_emp_inc,hs_grad,married,exec-managerial,husband,white,male,0,0,60,united-states,<=50k
41,private,bachelors,divorced,adm-clerical,other_relative,black,female,0,0,24,el-salvador,<=50k
35,private,hs_grad,divorced,tech-support,other_relative,white,female,0,0,75,united-states,<=50k
44,private,master,unmarried,prof-specialty,other_relative,white,female,0,0,35,united-states,<=50k
60,private,hs_grad,married,other-service,wife,white,female,0,0,40,united-states,<=50k
42,self_emp_not_inc,hs_grad,married,farming-fishing,husband,white,male,0,0,99,united-states,>50k
20,private,bachelors,separated,sales,child,black,female,0,0,18,united-states,<=50k
19,private,below_hs_grad,unmarried,farming-fishing,other_relative,white,male,0,0,36,mexico,<=50k
38,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
41,private,below_hs_grad,married,craft-repair,husband,asian_pac_islander,male,0,0,40,china,<=50k
27,private,bachelors,married,adm-clerical,wife,white,female,0,1579,40,united-states,<=50k
35,private,bachelors,married,craft-repair,husband,white,male,4064,0,35,united-states,<=50k
21,private,bachelors,unmarried,sales,child,white,male,0,0,40,united-states,<=50k
47,federal_gov,bachelors,married,adm-clerical,husband,black,male,0,0,40,united-states,>50k
43,private,hs_grad,married,craft-repair,husband,white,male,0,0,42,united-states,>50k
61,private,below_hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,italy,<=50k
41,private,bachelors,divorced,other-service,other_relative,white,male,0,0,37,united-states,<=50k
42,private,bachelors,married,prof-specialty,husband,white,male,0,0,45,united-states,<=50k
30,private,bachelors,married,tech-support,husband,white,male,0,0,45,united-states,<=50k
42,private,hs_grad,separated,other-service,other_relative,white,female,0,0,25,united-states,<=50k
46,private,below_hs_grad,separated,priv-house-serv,other_relative,white,female,0,1594,24,guatemala,<=50k
29,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
46,private,hs_grad,divorced,machine-op-inspct,other_relative,white,male,0,0,38,united-states,<=50k
60,self_emp_not_inc,hs_grad,married,sales,husband,white,male,0,0,40,united-states,<=50k
61,private,below_hs_grad,married,craft-repair,husband,white,male,0,0,48,united-states,<=50k
66,self_emp_not_inc,doctorate,married,sales,husband,white,male,0,2377,25,united-states,>50k
26,private,hs_grad,unmarried,craft-repair,child,white,male,3325,0,40,united-states,<=50k
65,private,bachelors,married,craft-repair,husband,white,male,0,0,40,england,>50k
37,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
31,private,bachelors,unmarried,adm-clerical,other_relative,white,female,0,0,45,united-states,<=50k
48,private,hs_grad,widowed,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
33,private,hs_grad,unmarried,other-service,child,white,male,0,0,40,united-states,<=50k
25,private,master,unmarried,prof-specialty,other_relative,white,male,0,0,30,united-states,<=50k
57,private,master,divorced,exec-managerial,other_relative,white,male,0,0,40,united-states,>50k
30,private,hs_grad,unmarried,other-service,other_relative,white,female,0,0,40,united-states,<=50k
34,state_gov,hs_grad,married,protective-serv,husband,white,male,0,0,57,united-states,>50k
26,private,bachelors,married,adm-clerical,husband,white,male,0,0,40,united-states,>50k
62,self_emp_not_inc,hs_grad,widowed,adm-clerical,other_relative,white,female,0,0,30,united-states,<=50k
